"timestamp","price","size","side","vix"
1441900704268701,195100,1,"B",2545
1441900704491082,195100,1,"B",2545
1441900705666980,195125,1,"A",2545
1441900706325470,195100,1,"B",2545
1441900706545665,195125,1,"A",2545
1441900708083006,195050,1,"B",2545
1441900711385610,195075,1,"A",2545
1441900712932379,195075,1,"B",2545
1441900714040144,195100,1,"A",2545
1441900717170117,195075,1,"B",2545
1441900718047016,195075,2,"A",2545
1441900720024187,195075,1,"B",2545
1441900721351442,195100,1,"A",2545
1441900722886382,195075,1,"B",2545
1441900723545315,195100,1,"A",2545
1441900724428861,195075,2,"A",2545
1441900725341955,195075,19,"A",2545
1441900728867748,195075,1,"B",2545
1441900731359235,195075,1,"B",2545
1441900732896757,195025,10,"A",2550
1441900733993906,195000,1,"B",2550
1441900738669069,195025,2,"A",2550
1441900740424698,195025,4,"B",2550
1441900742612274,195050,7,"A",2550
1441900745853903,195000,1,"B",2550
1441900746072697,195025,5,"B",2550
1441900749448624,195025,1,"A",2550
1441900749886527,195000,15,"B",2550
1441900752319332,195000,1,"B",2550
1441900753356094,195025,1,"B",2550
1441900754437545,195025,7,"B",2550
1441900755096165,195050,7,"B",2550
1441900756435830,195100,1,"A",2550
1441900756663582,195075,2,"B",2550
1441900757758531,195100,1,"A",2550
1441900757977204,195100,4,"A",2550
1441900758197015,195075,6,"B",2550
1441900760644702,195075,1,"B",2550
1441900761745758,195075,2,"B",2550
1441900764210782,195075,22,"A",2550
1441900765357884,195050,26,"A",2545
1441900766454323,195025,36,"B",2550
1441900766672115,195025,39,"B",2550
1441900767767090,195025,7,"A",2550
1441900769083064,195000,8,"B",2550
1441900769533098,195025,1,"B",2550
1441900770628463,195025,15,"A",2550
1441900773300838,195025,3,"A",2550
1441900776606290,195000,3,"A",2550
1441900778358726,194950,1,"B",2555
1441900779823488,194975,4,"B",2555
1441900779850599,194950,8,"B",2555
1441900782913764,194950,3,"B",2555
1441900783347236,194950,4,"B",2555
1441900784227576,194975,7,"B",2555
1441900788884501,194975,1,"B",2555
1441900789772401,194975,5,"B",2555
1441900793319655,195000,1,"A",2555
1441900794475183,194975,1,"B",2555
1441900795676879,194975,1,"B",2555
1441900797636952,195000,1,"A",2555
1441900798730730,194975,5,"A",2555
1441900800268739,194975,2,"B",2555
1441900800275119,194975,1,"B",2555
1441900800493958,195000,1,"B",2555
1441900801366359,195050,1,"A",2555
1441900801616620,195050,2,"A",2555
1441900802681458,195025,2,"A",2555
1441900804525288,195000,29,"A",2555
1441900804753346,195000,33,"A",2555
1441900805251387,195000,1,"B",2555
1441900806126237,195000,45,"B",2555
1441900808755196,195050,1,"A",2555
1441900809632913,195000,1,"B",2555
1441900810071763,195000,32,"A",2555
1441900811387935,195025,1,"A",2555
1441900812265948,195025,10,"B",2555
1441900812484883,195050,1,"B",2550
1441900814281792,195050,8,"A",2550
1441900814296223,195050,1,"A",2550
1441900814719948,195025,5,"B",2550
1441900815380714,195050,1,"A",2550
1441900816287388,195075,1,"A",2550
1441900816500797,195075,2,"A",2550
1441900817405767,195075,1,"B",2550
1441900817601930,195100,1,"A",2550
1441900817819801,195075,8,"B",2550
1441900818916059,195100,2,"A",2550
1441900819584490,195075,8,"B",2550
1441900819593763,195075,11,"B",2550
1441900821344531,195075,6,"A",2550
1441900822222710,195050,9,"A",2550
1441900825297958,195050,5,"A",2550
1441900827737693,195050,1,"B",2550
1441900829704089,195050,1,"A",2550
1441900830362351,195025,1,"B",2545
1441900830368947,195050,1,"A",2545
1441900831458465,195050,2,"B",2550
1441900831756417,195075,1,"A",2550
1441900831967377,195050,1,"B",2550
1441900833736725,195075,5,"A",2550
1441900833944730,195050,5,"B",2550
1441900835932179,195050,9,"A",2550
1441900838563487,195000,1,"A",2550
1441900840089697,194975,1,"A",2550
1441900841404403,195000,1,"A",2550
1441900842281520,195000,3,"B",2550
1441900843376819,195000,29,"A",2550
1441900845829721,195000,1,"A",2550
1441900847365603,194975,1,"B",2550
1441900848682598,195000,1,"B",2550
1441900850228270,195000,1,"B",2550
1441900850792976,195050,2,"A",2550
1441900852990646,195050,1,"A",2550
1441900853868092,195025,1,"B",2550
1441900856818251,195000,1,"B",2550
1441900857921947,195025,1,"A",2550
1441900858816888,195000,1,"A",2550
1441900862217953,195000,1,"A",2550
1441900866437210,195000,1,"A",2550
1441900867529925,194975,20,"B",2550
1441900868258785,195000,1,"A",2550
1441900869355560,194950,1,"B",2550
1441900870013094,194975,2,"A",2550
1441900870893462,194975,5,"B",2550
1441900872206654,194975,1,"B",2550
1441900873524262,194975,1,"B",2550
1441900875485508,195000,2,"B",2550
1441900878993963,195000,1,"A",2550
1441900879431247,194975,6,"B",2550
1441900882025449,194975,1,"B",2550
1441900884335981,194975,1,"A",2550
1441900888253577,194925,1,"A",2555
1441900888474100,194900,2,"B",2555
1441900888911584,194925,9,"B",2555
1441900890244366,194875,1,"B",2555
1441900892142197,194875,7,"B",2560
1441900893689476,194900,1,"A",2560
1441900894346486,194875,1,"B",2560
1441900895445719,194850,1,"B",2560
1441900896184397,194875,13,"A",2560
1441900896625298,194875,1,"A",2560
1441900897061081,194875,38,"A",2560
1441900898597580,194875,1,"A",2560
1441900898601828,194850,2,"B",2560
1441900900134492,194850,2,"A",2560
1441900900365994,194825,1,"B",2560
1441900900792683,194850,2,"A",2560
1441900901451645,194825,1,"B",2560
1441900902548621,194850,1,"B",2560
1441900905188631,194875,2,"A",2560
1441900906768199,194850,7,"B",2560
1441900907650393,194850,38,"B",2560
1441900908742426,194900,26,"A",2560
1441900910063162,194875,1,"B",2560
1441900910502621,194900,1,"B",2560
1441900911599260,194925,1,"A",2560
1441900912267266,194900,1,"B",2560
1441900914448282,194900,24,"A",2560
1441900914905642,194925,16,"A",2560
1441900918013230,194925,1,"A",2560
1441900918485604,194925,2,"B",2560
1441900919117632,194925,1,"B",2560
1441900920210982,194950,1,"B",2555
1441900922851630,194975,2,"A",2555
1441900923956523,194950,40,"A",2555
1441900925306794,194975,3,"A",2555
1441900927737682,194950,1,"B",2555
1441900929729904,194975,3,"A",2555
1441900929927681,194975,23,"A",2555
1441900931686432,194975,2,"A",2555
1441900933437389,194950,4,"B",2555
1441900938681184,194975,1,"A",2555
1441900939128989,194950,1,"B",2555
1441900940226036,194975,5,"A",2555
1441900941987346,195000,1,"A",2555
1441900942848458,194975,4,"B",2555
1441900943730005,195000,1,"A",2555
1441900945260566,195025,1,"A",2555
1441900946994349,195000,3,"A",2555
1441900948305018,195000,1,"A",2555
1441900949185108,194975,9,"A",2555
1441900950509793,194950,1,"A",2555
1441900951400820,194925,5,"B",2555
1441900951709471,194950,12,"B",2555
1441900953502460,194975,1,"A",2555
1441900955631414,194975,3,"B",2555
1441900957154986,194975,1,"A",2555
1441900959367030,194975,1,"B",2555
1441900960025497,195000,1,"A",2555
1441900961139338,194975,2,"B",2555
1441900964240371,194975,1,"B",2555
1441900964675249,195000,1,"A",2555
1441900965861478,194975,1,"B",2555
1441900966302229,194975,1,"B",2555
1441900967398475,195000,12,"A",2555
1441900968647600,194950,2,"A",2555
1441900970167788,194925,1,"B",2555
1441900972374969,194950,3,"A",2555
1441900974107685,194925,1,"A",2555
1441900975206191,194900,2,"B",2555
1441900976330152,194900,4,"B",2555
1441900979190483,194925,2,"A",2555
1441900979626819,194925,3,"A",2555
1441900980289332,194900,5,"B",2555
1441900981384128,194925,31,"A",2555
1441900983367917,194925,8,"A",2555
1441900984463960,194900,1,"B",2555
1441900985130575,194925,1,"B",2555
1441900987179929,194925,1,"B",2555
1441900990041165,194925,1,"B",2555
1441900993143535,194950,4,"A",2555
1441900996281583,194950,2,"A",2560
1441900998946200,194925,10,"A",2560
1441901004336407,194900,1,"B",2560
1441901005432359,194900,2,"A",2560
1441901007347163,194900,5,"B",2560
1441901011489469,194925,1,"B",2560
1441901012588186,194950,7,"B",2560
1441901015010328,194950,1,"B",2560
1441901015381844,194975,14,"A",2560
1441901019788132,195000,1,"A",2555
1441901020011570,195000,1,"B",2555
1441901022424427,194975,1,"B",2555
1441901025085790,195000,1,"A",2555
1441901026083919,194975,1,"B",2555
1441901027401114,194975,3,"B",2555
1441901028650696,195000,4,"A",2555
1441901030180791,194950,1,"A",2555
1441901031283068,194925,1,"B",2555
1441901031518219,194950,7,"B",2555
1441901033908091,194925,1,"B",2555
1441901036801025,194950,1,"A",2555
1441901037867488,194925,2,"A",2555
1441901039732730,194925,2,"A",2555
1441901041010459,194900,1,"A",2555
1441901041639402,194875,1,"B",2555
1441901043618163,194900,1,"B",2560
1441901044276114,194900,7,"B",2560
1441901045176056,194900,15,"B",2560
1441901047102381,194925,1,"A",2560
1441901049850509,194950,1,"B",2560
1441901050067290,194950,29,"B",2560
1441901051031167,194950,7,"A",2560
1441901052946320,194950,22,"B",2560
1441901054259921,194950,1,"B",2560
1441901054500382,194975,47,"B",2555
1441901054926574,195000,80,"B",2555
1441901056771549,195000,14,"B",2555
1441901058557361,195000,24,"A",2555
1441901060297261,195000,5,"B",2555
1441901062043840,195000,1,"B",2555
1441901064027994,195000,10,"B",2555
1441901064460420,195025,1,"A",2555
1441901065571356,195000,1,"A",2555
1441901067777773,194975,1,"B",2555
1441901069651142,195000,8,"B",2555
1441901074195104,195025,2,"A",2555
1441901074419400,195000,6,"B",2555
1441901076107479,195000,26,"B",2555
1441901078169205,195000,1,"B",2555
1441901078389711,195025,1,"B",2555
1441901079128794,195050,1,"B",2555
1441901079996101,195075,20,"A",2550
1441901080426838,195075,7,"A",2550
1441901080656104,195050,1,"B",2550
1441901082615152,195075,3,"A",2550
1441901083331826,195075,4,"A",2550
1441901085094799,195050,5,"B",2550
1441901086062152,195050,13,"B",2550
1441901088226745,195050,2,"B",2550
1441901089254562,195025,100,"B",2550
1441901089911877,195050,8,"B",2550
1441901093163926,195050,1,"B",2550
1441901094919083,195075,1,"A",2550
1441901096534385,195050,1,"B",2550
1441901098495305,195075,1,"A",2550
1441901099152132,195050,1,"B",2550
1441901100261672,195075,1,"A",2550
1441901101647453,195075,1,"B",2550
1441901102870428,195100,2,"A",2550
1441901104037163,195075,1,"B",2550
1441901105133805,195075,48,"A",2550
1441901106470774,195075,14,"B",2550
1441901107183911,195100,20,"A",2550
1441901108279918,195100,1,"A",2550
1441901109814072,195100,1,"A",2550
1441901110034120,195075,2,"B",2550
1441901112527635,195075,11,"B",2550
1441901113409116,195100,17,"A",2550
1441901114511895,195125,1,"A",2550
1441901115523494,195100,1,"A",2550
1441901115954906,195075,25,"B",2550
1441901117118060,195100,1,"A",2550
1441901119088680,195100,2,"A",2550
1441901119318368,195075,2,"B",2550
1441901119324375,195100,2,"A",2550
1441901120426726,195075,2,"B",2550
1441901120866869,195100,1,"A",2550
1441901121088686,195075,1,"B",2550
1441901121307262,195100,1,"A",2550
1441901121532155,195075,1,"A",2550
1441901122847061,195050,1,"B",2550
1441901123064049,195050,4,"B",2550
1441901123738647,195050,1,"B",2550
1441901124816747,195050,7,"B",2550
1441901125864766,195075,5,"A",2550
1441901126748924,195050,1,"A",2550
1441901127399345,195000,1,"B",2550
1441901128496712,195025,4,"B",2550
1441901130028461,195025,1,"A",2550
1441901130907590,195000,1,"B",2550
1441901131491163,194975,1,"B",2550
1441901131942420,195000,8,"A",2550
1441901133250481,194975,1,"B",2550
1441901133268523,195000,78,"A",2550
1441901133908825,195000,2,"A",2550
1441901134568304,194975,35,"B",2550
1441901137383980,195025,1,"B",2550
1441901137823511,195025,19,"A",2550
1441901139805214,195025,21,"A",2550
1441901140023619,195025,28,"A",2550
1441901142217437,195025,2,"A",2550
1441901144022739,195000,1,"B",2550
1441901144912501,195025,1,"A",2550
1441901146138340,195000,1,"B",2550
1441901151807608,194975,1,"B",2550
1441901153039822,195000,5,"B",2550
1441901155058527,195000,1,"B",2550
1441901156191228,195000,5,"A",2550
1441901158173345,195000,1,"B",2550
1441901159050977,195025,1,"A",2550
1441901160812465,195000,24,"A",2550
1441901162128838,194950,1,"A",2555
1441901162351234,194925,10,"A",2555
1441901162567361,194900,2,"B",2555
1441901165448274,194925,1,"B",2555
1441901166759210,194950,1,"A",2555
1441901169170825,194925,2,"B",2555
1441901170276272,194950,2,"A",2555
1441901173785264,194950,14,"A",2555
1441901176913998,194925,2,"A",2555
1441901179227239,194925,2,"B",2555
1441901180333557,194950,2,"B",2555
1441901181429026,194950,1,"B",2555
1441901182307495,194975,2,"B",2555
1441901186283644,194975,1,"A",2555
1441901187211650,194975,25,"A",2555
1441901191189626,194950,1,"B",2555
1441901191748044,194975,1,"A",2555
1441901193064607,194950,25,"A",2555
1441901194591637,194925,1,"A",2555
1441901196751634,194900,1,"B",2555
1441901199183927,194900,5,"B",2555
1441901200062075,194900,6,"B",2555
1441901201795354,194900,2,"B",2555
1441901202676910,194900,5,"B",2555
1441901205590461,194950,1,"A",2555
1441901208720413,194975,1,"A",2555
1441901210914464,195000,3,"A",2555
1441901212238466,195000,6,"A",2555
1441901214211286,194975,8,"A",2555
1441901216489096,194975,6,"B",2555
1441901218684418,195000,1,"B",2550
1441901219574290,195025,10,"A",2550
1441901222649603,195025,1,"A",2550
1441901223524694,195000,1,"B",2550
1441901224183666,195025,22,"B",2550
1441901225058528,195050,1,"A",2550
1441901227146107,195050,8,"A",2550
1441901230130838,195050,21,"A",2550
1441901233192870,195025,1,"B",2550
1441901234183635,195050,2,"A",2550
1441901238055080,195050,9,"A",2550
1441901241436050,195050,13,"A",2550
1441901242386544,195050,84,"B",2550
1441901244868060,195075,2,"A",2550
1441901247140291,195125,1,"A",2545
1441901248673753,195125,4,"A",2545
1441901249340728,195125,9,"A",2545
1441901249779900,195100,6,"A",2545
1441901251717559,195100,3,"A",2545
1441901252596057,195100,4,"B",2545
1441901254576202,195100,1,"B",2545
1441901255015027,195100,4,"B",2545
1441901256192299,195125,5,"B",2545
1441901257287657,195150,1,"A",2545
1441901258832054,195150,7,"A",2545
1441901260145719,195150,2,"A",2545
1441901261896896,195150,3,"A",2545
1441901262992453,195150,4,"A",2545
1441901264388028,195150,5,"A",2545
1441901266200517,195150,20,"A",2545
1441901271151799,195150,2,"A",2545
1441901271810775,195150,7,"A",2545
1441901272250350,195175,1,"A",2545
1441901272470264,195175,16,"A",2545
1441901272688368,195150,2,"B",2545
1441901272907490,195150,10,"A",2545
1441901274443363,195125,9,"A",2545
1441901277125923,195150,1,"A",2545
1441901281108413,195125,42,"A",2545
1441901284247177,195125,2,"A",2545
1441901285040943,195125,3,"A",2545
1441901287490640,195125,1,"B",2545
1441901288367259,195150,31,"B",2545
1441901289471045,195175,1,"A",2545
1441901290127642,195150,52,"B",2545
1441901290351010,195175,1,"A",2545
1441901291666097,195175,1,"A",2545
1441901292761225,195175,3,"A",2545
1441901294723089,195150,1,"B",2545
1441901298510340,195150,1,"B",2545
1441901298729546,195175,7,"A",2545
1441901302244399,195175,1,"A",2545
1441901302468445,195200,1,"A",2545
1441901303085120,195225,1,"A",2545
1441901303093883,195250,1,"A",2545
1441901303740297,195225,2,"B",2540
1441901304180847,195250,2,"A",2540
1441901305284651,195250,6,"A",2540
1441901306252172,195250,9,"A",2540
1441901306694089,195250,10,"A",2540
1441901307798096,195225,1,"A",2540
1441901308234405,195200,1,"B",2540
1441901308890808,195225,2,"B",2540
1441901310426508,195225,3,"B",2535
1441901310877409,195225,5,"A",2535
1441901314347442,195225,1,"B",2535
1441901316263822,195225,4,"B",2535
1441901318245982,195225,1,"B",2535
1441901319734969,195300,1,"A",2535
1441901319745765,195300,2,"A",2535
1441901319954730,195300,1,"A",2535
1441901320169333,195300,2,"A",2535
1441901321922653,195300,1,"A",2530
1441901322146286,195275,1,"B",2530
1441901323848800,195300,1,"A",2530
1441901325649339,195250,15,"B",2535
1441901326752369,195300,2,"A",2535
1441901327844246,195275,5,"B",2535
1441901329596412,195275,4,"B",2535
1441901330692731,195300,23,"A",2535
1441901331371741,195300,1,"A",2535
1441901331596336,195300,2,"B",2535
1441901331812407,195325,1,"A",2535
1441901333786126,195300,1,"B",2530
1441901334662507,195350,1,"A",2530
1441901335320146,195350,2,"A",2530
1441901336838069,195350,1,"B",2530
1441901337724169,195375,1,"A",2530
1441901337728410,195375,27,"A",2530
1441901338163344,195325,1,"B",2530
1441901339043740,195350,2,"A",2530
1441901339478537,195375,2,"A",2530
1441901340587060,195375,1,"A",2530
1441901340588013,195350,6,"B",2530
1441901341245909,195375,2,"A",2530
1441901341466964,195350,4,"A",2530
1441901341689363,195350,40,"A",2530
1441901341903722,195425,87,"A",2530
1441901342433317,195425,11,"B",2530
1441901344407588,195400,1,"B",2525
1441901344408740,195425,2,"A",2525
1441901345600780,195425,1,"A",2525
1441901346046138,195400,1,"B",2525
1441901346923899,195400,6,"A",2525
1441901347149275,195425,25,"A",2525
1441901347362305,195425,3,"A",2525
1441901348023162,195400,1,"B",2525
1441901348240129,195400,3,"B",2525
1441901348679834,195400,1,"B",2525
1441901350224291,195400,94,"B",2525
1441901351539553,195425,1,"A",2525
1441901351759267,195375,1,"B",2525
1441901352864264,195375,1,"B",2530
1441901353745078,195350,1,"B",2530
1441901355066388,195375,2,"B",2530
1441901355559933,195400,2,"A",2530
1441901355993313,195375,1,"B",2530
1441901355994554,195400,1,"A",2530
1441901356213928,195375,1,"B",2530
1441901358186772,195350,1,"B",2530
1441901359283134,195375,1,"B",2530
1441901360160476,195375,1,"B",2530
1441901360165611,195375,1,"A",2530
1441901361257858,195350,1,"B",2530
1441901361913941,195350,10,"B",2530
1441901362139202,195325,1,"B",2530
1441901362351404,195350,1,"A",2530
1441901362571025,195325,1,"B",2530
1441901363081525,195350,2,"A",2535
1441901364407283,195350,20,"B",2535
1441901365287435,195375,56,"B",2535
1441901366891850,195375,10,"B",2535
1441901367551543,195350,1,"B",2535
1441901368650723,195350,9,"A",2535
1441901369530973,195350,1,"B",2535
1441901370398293,195375,1,"A",2535
1441901372590578,195350,1,"B",2535
1441901373476784,195375,1,"B",2535
1441901376824123,195375,1,"B",2535
1441901378806420,195375,5,"B",2535
1441901380327205,195375,1,"B",2535
1441901381861425,195375,2,"B",2535
1441901382959780,195400,1,"A",2535
1441901383921218,195400,2,"B",2535
1441901386026097,195400,3,"B",2535
1441901388345289,195400,1,"B",2535
1441901388782987,195425,45,"B",2530
1441901389220657,195475,1,"A",2530
1441901389451275,195475,2,"A",2530
1441901389887166,195475,1,"A",2530
1441901390766226,195450,1,"B",2530
1441901391642911,195475,25,"A",2530
1441901391866627,195425,1,"B",2530
1441901392958261,195450,1,"A",2530
1441901394054841,195450,12,"A",2530
1441901394494358,195450,2,"A",2530
1441901395674635,195450,19,"A",2530
1441901396761707,195425,1,"B",2530
1441901400140814,195450,1,"A",2530
1441901400360891,195425,1,"B",2530
1441901402091392,195425,1,"B",2530
1441901402760970,195450,2,"A",2530
1441901403195324,195425,3,"B",2530
1441901403633891,195450,4,"A",2530
1441901405926296,195425,1,"B",2530
1441901407798238,195425,1,"B",2530
1441901408674985,195425,4,"B",2530
1441901410211428,195425,1,"B",2530
1441901411999257,195425,3,"B",2530
1441901413316340,195450,25,"B",2530
1441901417561529,195475,1,"A",2530
1441901418938510,195450,1,"B",2530
1441901420634777,195450,4,"A",2530
1441901421732030,195425,1,"B",2530
1441901422844335,195425,15,"A",2530
1441901424374092,195400,1,"B",2530
1441901424593310,195425,1,"A",2530
1441901425561759,195400,6,"A",2530
1441901426216607,195400,2,"A",2530
1441901426875087,195375,4,"B",2530
1441901427312682,195400,7,"A",2530
1441901428641508,195375,1,"B",2530
1441901428870021,195375,3,"B",2530
1441901428872000,195375,1,"B",2530
1441901429308804,195400,1,"A",2530
1441901429963008,195375,1,"B",2530
1441901430401014,195375,7,"B",2530
1441901432156436,195400,3,"B",2530
1441901434567349,195400,2,"B",2530
1441901435902318,195425,1,"A",2530
1441901436800329,195400,11,"A",2530
1441901438477213,195400,3,"A",2530
1441901439354156,195400,1,"A",2530
1441901440239755,195375,1,"B",2530
1441901444442397,195375,1,"B",2535
1441901446259095,195375,1,"B",2535
1441901447136519,195400,50,"B",2535
1441901450654536,195400,1,"B",2535
1441901452707819,195400,1,"B",2535
1441901455735154,195400,1,"B",2535
1441901457760327,195400,3,"A",2535
1441901463141419,195400,1,"A",2535
1441901464544859,195375,1,"B",2535
1441901466388274,195375,1,"B",2535
1441901467853826,195375,1,"B",2535
1441901468073451,195400,1,"A",2535
1441901470254621,195375,10,"B",2535
1441901473685982,195375,1,"A",2530
1441901474778811,195350,1,"B",2535
1441901475216846,195375,1,"A",2535
1441901475218434,195350,1,"B",2535
1441901475435493,195375,1,"A",2535
1441901476573905,195350,3,"A",2535
1441901477739832,195325,1,"B",2535
1441901480609506,195325,2,"B",2535
1441901481706063,195350,38,"B",2535
1441901483836384,195325,1,"B",2535
1441901484942305,195350,1,"B",2535
1441901485848358,195350,19,"A",2535
1441901487821519,195350,3,"A",2535
1441901488700026,195375,1,"A",2535
1441901489817216,195350,1,"B",2535
1441901492377179,195350,1,"A",2535
1441901494048703,195325,1,"B",2535
1441901496524803,195350,1,"A",2535
1441901498314910,195350,4,"A",2535
1441901499837437,195375,1,"A",2535
1441901500277164,195350,1,"A",2535
1441901502653435,195325,1,"B",2535
1441901503528422,195350,2,"A",2535
1441901504629166,195350,38,"A",2535
1441901506564716,195325,1,"A",2535
1441901507665301,195325,72,"A",2535
1441901508908057,195325,1,"A",2540
1441901509792776,195300,1,"B",2540
1441901512266529,195300,1,"B",2540
1441901514249071,195300,1,"B",2540
1441901515614320,195300,1,"B",2540
1441901516489860,195325,2,"A",2540
1441901519619053,195300,2,"B",2540
1441901520715494,195300,8,"A",2540
1441901521632748,195300,56,"A",2540
1441901522290028,195325,2,"A",2540
1441901523384843,195300,3,"B",2540
1441901525357186,195300,8,"B",2540
1441901526513506,195300,2,"B",2540
1441901527171978,195300,3,"B",2540
1441901528046791,195325,9,"A",2540
1441901528923467,195300,1,"B",2540
1441901529849354,195325,2,"A",2540
1441901530288081,195300,1,"B",2540
1441901530945205,195325,1,"A",2540
1441901531384945,195300,1,"B",2540
1441901533136985,195325,1,"A",2545
1441901535407147,195300,1,"B",2545
1441901536540624,195300,21,"A",2545
1441901537637613,195275,1,"B",2545
1441901539828380,195275,26,"B",2545
1441901540925629,195300,34,"B",2545
1441901545908858,195300,2,"A",2545
1441901547660640,195300,1,"A",2545
1441901548099142,195275,6,"B",2545
1441901549101892,195300,22,"A",2545
1441901550989001,195300,17,"A",2545
1441901554188509,195275,2,"A",2545
1441901555635672,195250,1,"A",2545
1441901556057698,195250,30,"A",2545
1441901557586434,195225,5,"B",2545
1441901558027108,195250,9,"A",2545
1441901559557563,195225,1,"B",2545
1441901559777410,195225,2,"B",2545
1441901560227067,195250,2,"A",2545
1441901561106107,195225,1,"B",2545
1441901562202804,195250,9,"B",2545
1441901564174533,195250,3,"B",2545
1441901564831467,195275,5,"B",2545
1441901567736704,195275,1,"B",2545
1441901568833715,195275,20,"B",2545
1441901573292826,195300,3,"A",2545
1441901575713013,195300,1,"A",2545
1441901576707612,195275,3,"A",2545
1441901578064670,195250,1,"B",2545
1441901579065664,195275,3,"A",2545
1441901581835913,195250,1,"B",2545
1441901582494794,195250,2,"A",2545
1441901582934558,195225,4,"A",2545
1441901583152644,195175,1,"B",2545
1441901583591624,195175,8,"B",2545
1441901583608441,195175,1,"A",2545
1441901583681295,195150,1,"A",2550
1441901583902803,195125,1,"B",2550
1441901584120578,195150,22,"A",2550
1441901584568068,195150,32,"A",2550
1441901585926417,195175,2,"A",2550
1441901586812910,195200,1,"A",2550
1441901586814645,195175,1,"B",2550
1441901587906794,195200,5,"B",2545
1441901589004076,195200,2,"B",2545
1441901590098471,195225,2,"A",2545
1441901591193351,195200,5,"A",2545
1441901593269176,195200,1,"B",2545
1441901594388831,195225,1,"A",2545
1441901595274196,195200,1,"B",2545
1441901596881867,195200,5,"B",2545
1441901597104642,195225,7,"B",2545
1441901598195848,195250,1,"B",2545
1441901599073362,195250,51,"B",2545
1441901601056018,195250,3,"B",2545
1441901603029250,195275,1,"A",2545
1441901603697446,195250,1,"B",2545
1441901604137168,195275,2,"A",2545
1441901605998415,195250,1,"B",2545
1441901606880841,195275,1,"B",2545
1441901608916074,195275,38,"A",2545
1441901610450487,195275,1,"B",2545
1441901613280387,195300,1,"A",2545
1441901614811934,195275,1,"A",2545
1441901619780156,195275,1,"B",2545
1441901620290725,195275,2,"A",2545
1441901626926437,195275,1,"A",2545
1441901630837364,195275,2,"B",2545
1441901633345688,195275,1,"A",2545
1441901638880251,195275,2,"A",2545
1441901639989620,195250,3,"B",2545
1441901641886781,195250,1,"A",2545
1441901645356912,195250,2,"A",2545
1441901647115789,195225,1,"B",2545
1441901650290078,195225,4,"B",2545
1441901651767264,195250,1,"A",2545
1441901652694710,195225,1,"B",2545
1441901654901150,195250,1,"A",2545
1441901656883195,195250,2,"A",2545
1441901658854158,195250,13,"B",2545
1441901659511470,195250,14,"B",2545
1441901665431296,195275,1,"A",2545
1441901666013075,195250,1,"B",2545
1441901667033357,195275,2,"A",2545
1441901669721201,195275,5,"A",2545
1441901671503132,195250,2,"B",2545
1441901674589966,195250,1,"A",2545
1441901677512353,195225,1,"B",2545
1441901680370789,195225,1,"A",2545
1441901689172517,195200,1,"B",2545
1441901690269541,195225,3,"B",2545
1441901691365057,195225,45,"A",2545
1441901692682684,195225,2,"B",2545
1441901693484823,195225,32,"B",2545
1441901694253110,195225,3,"B",2545
1441901695827999,195225,1,"B",2545
1441901696707734,195250,27,"B",2545
1441901702194875,195250,1,"B",2545
1441901702850042,195250,3,"B",2545
1441901703945677,195275,3,"A",2545
1441901705271529,195275,1,"A",2545
1441901706505089,195300,1,"B",2545
1441901707603166,195325,1,"A",2540
1441901708483531,195325,2,"A",2540
1441901709358137,195325,5,"A",2540
1441901710463252,195325,2,"A",2540
1441901711776077,195300,5,"B",2540
1441901712657463,195350,1,"A",2540
1441901713092556,195350,9,"A",2540
1441901713531432,195325,14,"B",2540
1441901716450366,195325,1,"B",2540
1441901717327005,195300,1,"B",2540
1441901720272094,195325,1,"B",2540
1441901721404187,195325,19,"B",2540
1441901724091220,195325,10,"B",2540
1441901726180583,195350,1,"A",2540
1441901728396820,195350,1,"A",2540
1441901733063019,195325,1,"B",2540
1441901735024083,195325,2,"B",2540
1441901736509699,195350,1,"A",2540
1441901740476541,195350,10,"A",2540
1441901741364593,195325,1,"B",2540
1441901742247602,195350,14,"A",2540
1441901743558878,195350,11,"B",2540
1441901746521368,195375,2,"A",2540
1441901747398530,195375,7,"B",2540
1441901748746748,195400,2,"A",2535
1441901751010801,195400,1,"A",2535
1441901751979307,195400,2,"A",2535
1441901752625223,195350,1,"B",2535
1441901754016641,195350,1,"B",2535
1441901755121067,195375,1,"B",2535
1441901756019436,195375,22,"B",2535
1441901760501933,195375,2,"A",2535
1441901761818282,195350,9,"A",2535
1441901762257967,195350,2,"A",2535
1441901762698663,195375,1,"A",2535
1441901763799661,195350,1,"A",2535
1441901766807826,195325,2,"B",2540
1441901767902746,195350,1,"B",2540
1441901768997832,195375,1,"A",2540
1441901769974510,195350,1,"B",2540
1441901770419355,195325,2,"B",2540
1441901771946798,195300,1,"B",2540
1441901772823487,195325,1,"A",2540
1441901773740560,195300,100,"A",2540
1441901776061626,195325,1,"A",2540
1441901776280835,195300,8,"B",2540
1441901778695278,195300,1,"A",2540
1441901779354863,195275,1,"B",2540
1441901780010016,195300,1,"A",2540
1441901780449278,195275,9,"B",2540
1441901781982775,195300,1,"A",2540
1441901782641807,195275,1,"B",2540
1441901783518495,195300,21,"B",2540
1441901784624856,195300,1,"B",2540
1441901786172285,195325,1,"A",2540
1441901788364331,195350,1,"A",2540
1441901791948003,195350,1,"A",2540
1441901793260395,195375,1,"A",2540
